,time,asv_1,asv_2
259,98.00016903877258,"(63.33029648915729, 10.079982891421313)","(63.33045634438213, 10.079600728571961)"
260,98.60330986976624,"(63.33030078634076, 10.079983464379108)","(63.33045176071977, 10.079599009698576)"
261,98.99924993515015,"(63.330305083524216, 10.079984037336903)","(63.3304474635363, 10.079597004346294)"
262,99.60312986373901,"(63.330309667186576, 10.07998546973139)","(63.33044316635284, 10.07959499899401)"
263,100.00020003318787,"(63.330314250848936, 10.07998690212588)","(63.330438582690476, 10.079593280120624)"
264,100.60303497314453,"(63.330318548032395, 10.079988334520367)","(63.330433999028116, 10.07959156124724)"
265,101.00032305717468,"(63.33032284521586, 10.079989766914855)","(63.33042970184465, 10.079589842373853)"
266,101.60324788093567,"(63.33032742887822, 10.079991772267137)","(63.33042540466119, 10.079588123500468)"
267,101.99944186210632,"(63.33033201254059, 10.07999377761942)","(63.33042082099883, 10.079586118148185)"
268,102.60422992706299,"(63.33033630972405, 10.079995782971704)","(63.33041623733647, 10.079584112795903)"
269,103.00053095817566,"(63.33034060690752, 10.079997788323988)","(63.33041194015301, 10.079582393922518)"
270,103.60392999649048,"(63.33034519056987, 10.07999979367627)","(63.33040764296955, 10.079580675049133)"
271,103.99940490722656,"(63.33034977423223, 10.080001799028553)","(63.33040305930718, 10.079578956175748)"
272,104.6043438911438,"(63.3303540714157, 10.080004090859735)","(63.33039847564481, 10.079577237302361)"
273,105.00060105323792,"(63.33035836859916, 10.080006382690915)","(63.33039417846135, 10.079575231950077)"
274,105.6037118434906,"(63.330362952261524, 10.080008674522094)","(63.33038988127789, 10.079573226597795)"
275,106.00017595291138,"(63.33036753592389, 10.080010966353274)","(63.330385297615535, 10.07957150772441)"
276,106.60324788093567,"(63.33037183310735, 10.080013258184454)","(63.330380713953176, 10.079569788851025)"
277,107.0001928806305,"(63.330376130290816, 10.080015550015636)","(63.33037641676971, 10.07956806997764)"
278,107.60296392440796,"(63.33038042747428, 10.080017841846816)","(63.33037211958625, 10.079566351104253)"
279,107.99925494194031,"(63.33038472465774, 10.080020133677996)","(63.330367535923884, 10.079564632230868)"
280,108.60312795639038,"(63.3303893083201, 10.080022425509178)","(63.33036295226152, 10.079562913357483)"
281,108.99992990493774,"(63.33039389198246, 10.08002471734036)","(63.33035894155695, 10.079561767441891)"
282,109.6039879322052,"(63.33039818916592, 10.08002700917154)","(63.33035493085239, 10.079560621526301)"
283,109.9995288848877,"(63.330402486349385, 10.08002930100272)","(63.33035063366892, 10.079559475610711)"
284,110.60315084457397,"(63.330407070011745, 10.080031592833901)","(63.330346336485455, 10.079558329695121)"
285,111.0005829334259,"(63.33041165367411, 10.080033884665081)","(63.330342039301996, 10.079557470258429)"
286,111.6043848991394,"(63.33041595085757, 10.080035890017363)","(63.33033774211853, 10.079556610821736)"
